running_id,participant_id,code,payoff,PQ1,PQ2,PQ3,PQ4,PQ6,PQ7,PQ8,PQ9,PQ10,gattitude_AI,IMC,age,gender,education,work_status,comp_skill,forecasting_skill,similar_exp,time_inst,time_total,tinst_ttot,a,b,running_id,page,round,test_round,AI_forecast,human_forecast,selected_forecast,select_human,selected_quant,pos_dir,large_mag,sort,sort_num,demand,adjustment,value,min_devtomean,dev_to_mean,h_AI_samedev,closer_to_mean,h_closer_tomean,adj_vs_mean,adj_vs_AI,earlier_rounds,later_rounds,directly_after_feedback,twor_after_feedback
1914,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3580,6,44,0,7,14,AI,0,7,1,1,AI<D<H,3,10,7,0,3,3,0,1,0,0.7,1,0,1,0,0
1915,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3581,6,45,0,20,14,Human,1,14,0,1,D<H<AI,2,22,-6,0,4,4,0,1,1,0.6,0.3,0,1,0,0
1916,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3582,6,46,0,10,6,Human,1,6,0,0,H<D=AI,6,11,-4,0,0,4,0,0,0,0.4,0.4,0,1,0,0
1917,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3583,6,47,0,6,12,AI,0,6,1,1,AI<D<H,3,7,6,0,2,4,0,0,1,0.6,1,0,1,0,0
1918,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3584,6,48,0,12,4,Human,1,4,0,1,H<D<AI,8,1,-8,1,2,6,0,0,0,0.8,0.666666667,0,1,0,0
1919,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3544,1,8,0,26,17,AI,0,26,0,1,D<H<AI,2,10,-9,1,7,16,0,0,1,0.9,0.346153846,1,0,0,0
1920,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3545,2,9,0,12,8,Human,1,8,0,0,H<D<AI,8,17,-4,0,2,2,1,0,0,0.4,0.333333333,0,0,1,1
1921,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3546,2,10,0,18,26,AI,0,18,1,1,D<AI<H,1,10,8,0,8,8,0,1,0,0.8,0.444444444,0,0,0,1
1922,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3547,2,11,0,17,14,Human,1,14,0,0,D<H<AI,2,10,-3,1,4,4,0,1,1,0.3,0.176470588,0,0,0,0
1923,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3548,2,12,0,10,8,Human,1,8,0,0,H<D=AI,6,4,-2,1,0,2,0,0,0,0.2,0.2,0,0,0,0
1924,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3549,2,13,0,14,17,AI,0,14,1,0,D<AI<H,1,10,3,0,4,4,0,1,0,0.3,0.214285714,0,0,0,0
1925,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3550,2,14,0,9,16,Human,1,16,1,1,AI<D<H,3,6,7,0,1,6,0,0,0,0.7,0.777777778,0,0,0,0
1926,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3579,6,43,0,3,6,AI,0,3,1,0,AI<H<D,10,10,3,1,4,7,0,0,1,0.3,1,0,1,0,0
1927,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3566,4,30,0,14,16,AI,0,14,1,0,D<AI<H,1,10,2,0,4,4,0,1,0,0.2,0.142857143,0,0,0,0
1928,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3567,4,31,0,6,7,AI,0,6,1,0,AI<H<D,10,18,1,1,3,4,0,0,1,0.1,0.166666667,0,0,0,0
1929,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3568,4,32,0,26,20,Human,1,20,0,1,D<H<AI,2,10,-6,1,10,10,0,1,1,0.6,0.230769231,0,0,0,0
1930,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3569,5,33,0,10,12,AI,0,10,1,0,D=AI<H,4,19,2,1,0,0,0,1,0,0.2,0.2,0,0,1,1
1931,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3529,0,a,1,11,17,AI,0,11,1,1,D<AI<H,1,10,6,0,1,1,0,1,0,0.6,0.545454545,0,0,0,1
1932,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3530,0,b,1,15,12,Human,1,12,0,0,D<H<AI,2,7,-3,1,2,2,0,1,1,0.3,0.2,0,0,0,0
1933,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3531,0,c,1,9,11,AI,0,9,1,0,AI<D<H,3,12,2,1,1,1,1,0,0,0.2,0.222222222,0,0,0,0
1934,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3532,0,d,1,17,11,AI,0,17,0,1,D<H<AI,2,15,-6,0,1,7,0,0,1,0.6,0.352941176,0,0,0,0
1935,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3533,0,e,1,10,13,Human,1,13,1,0,D=AI<H,4,7,3,0,0,3,0,0,0,0.3,0.3,0,0,0,0
1936,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3534,0,f,1,17,10,Human,1,10,0,1,D=H<AI,5,11,-7,1,0,0,0,1,1,0.7,0.411764706,0,0,0,0
1937,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3535,0,g,1,12,18,Human,1,18,1,1,D<AI<H,1,16,6,1,2,8,0,0,0,0.6,0.5,0,0,0,0
1938,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3536,0,h,1,10,9,AI,0,10,0,0,H<D=AI,6,15,-1,0,0,0,0,1,0,0.1,0.1,0,0,0,0
1939,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3537,1,1,0,8,4,AI,0,8,0,0,H<AI<D,7,5,-4,1,2,2,0,1,0,0.4,0.5,1,0,1,1
1940,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3538,1,2,0,15,9,AI,0,15,0,1,H<D<AI,8,11,-6,1,1,5,0,0,1,0.6,0.4,1,0,0,1
1941,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3539,1,3,0,7,10,Human,1,10,1,0,AI<D=H,9,8,3,0,0,0,0,1,1,0.3,0.428571429,1,0,0,0
1942,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3540,1,4,0,14,24,Human,1,24,1,1,D<AI<H,1,15,10,0,4,14,0,0,0,1,0.714285714,1,0,0,0
1943,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3541,1,5,0,7,4,AI,0,7,0,0,H<AI<D,7,6,-3,0,3,3,0,1,0,0.3,0.428571429,1,0,0,0
1944,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3542,1,6,0,13,19,Human,1,19,1,1,D<AI<H,1,5,6,0,3,9,0,0,0,0.6,0.461538462,1,0,0,0
1945,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3543,1,7,0,6,14,Human,1,14,1,1,AI<D<H,3,17,8,1,4,4,1,0,0,0.8,1.333333333,1,0,0,0
1946,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3557,3,21,0,12,21,AI,0,12,1,1,D<AI<H,1,10,9,0,2,2,0,1,0,0.9,0.75,0,0,0,0
1947,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3558,3,22,0,11,8,Human,1,8,0,0,H<D<AI,8,12,-3,0,1,2,0,0,0,0.3,0.272727273,0,0,0,0
1948,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3559,3,23,0,24,17,Human,1,17,0,1,D<H<AI,2,14,-7,1,7,7,0,1,1,0.7,0.291666667,0,0,0,0
1949,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3560,3,24,0,16,3,Human,1,3,0,1,H<D<AI,8,5,-13,1,6,7,0,0,0,1.3,0.8125,0,0,0,0
1950,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3561,4,25,0,10,14,AI,0,10,1,0,D=AI<H,4,13,4,1,0,0,0,1,0,0.4,0.4,0,0,1,1
1951,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3562,4,26,0,10,3,Human,1,3,0,1,H<D=AI,6,9,-7,0,0,7,0,0,0,0.7,0.7,0,0,0,1
1952,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3563,4,27,0,1,9,AI,0,1,1,1,AI<H<D,10,10,8,1,1,9,0,0,1,0.8,8,0,0,0,0
1953,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3551,2,15,0,14,11,AI,0,14,0,0,D<H<AI,2,13,-3,0,1,4,0,0,1,0.3,0.214285714,0,0,0,0
1954,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3552,2,16,0,4,7,Human,1,7,1,0,AI<H<D,10,6,3,1,3,3,0,1,1,0.3,0.75,0,0,0,0
1955,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3553,3,17,0,13,4,Human,1,4,0,1,H<D<AI,8,7,-9,1,3,6,0,0,0,0.9,0.692307692,0,0,1,1
1956,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3554,3,18,0,5,9,AI,0,5,1,0,AI<H<D,10,6,4,0,1,5,0,0,1,0.4,0.8,0,0,0,1
1957,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3555,3,19,0,8,12,AI,0,8,1,0,AI<D<H,3,5,4,0,2,2,1,0,0,0.4,0.5,0,0,0,0
1958,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3556,3,20,0,14,7,Human,1,7,0,1,H<D<AI,8,9,-7,1,3,3,0,1,1,0.7,0.5,0,0,0,0
1959,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3565,4,29,0,12,9,Human,1,9,0,0,H<D<AI,8,10,-3,1,1,1,0,1,1,0.3,0.25,0,0,0,0
1960,64,amv34ycc,2.4,1,0,1,1,1,1,0,0,1,0.6,I read the instructions,39,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Only one,4.4,11.28333333,0.389955687,23,25,3564,4,28,0,14,13,Human,1,13,0,0,D<H<AI,2,20,-1,0,3,3,0,1,1,0.1,0.071428571,0,0,0,0
1961,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3586,0,b,1,15,12,AI,0,15,0,0,D<H<AI,2,7,-3,1,2,5,0,0,1,0.3,0.2,0,0,0,0
1962,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3587,0,c,1,9,11,Human,1,11,1,0,AI<D<H,3,12,2,1,1,1,1,0,0,0.2,0.222222222,0,0,0,0
1963,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3585,0,a,1,11,17,AI,0,11,1,1,D<AI<H,1,10,6,0,1,1,0,1,0,0.6,0.545454545,0,0,0,0
1964,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3590,0,f,1,17,10,AI,0,17,0,1,D=H<AI,5,11,-7,1,0,7,0,0,1,0.7,0.411764706,0,0,0,0
1965,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3591,0,g,1,12,18,Human,1,18,1,1,D<AI<H,1,16,6,1,2,8,0,0,0,0.6,0.5,0,0,0,0
1966,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3588,0,d,1,17,11,Human,1,11,0,1,D<H<AI,2,15,-6,0,1,1,0,1,1,0.6,0.352941176,0,0,0,0
1967,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3589,0,e,1,10,13,AI,0,10,1,0,D=AI<H,4,7,3,0,0,0,0,1,0,0.3,0.3,0,0,0,0
1968,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3607,2,15,0,14,11,AI,0,14,0,0,D<H<AI,2,13,-3,0,1,4,0,0,1,0.3,0.214285714,0,0,0,0
1969,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3608,2,16,0,4,7,Human,1,7,1,0,AI<H<D,10,6,3,1,3,3,0,1,1,0.3,0.75,0,0,0,0
1970,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3609,3,17,0,13,4,AI,0,13,0,1,H<D<AI,8,7,-9,1,3,3,0,1,0,0.9,0.692307692,0,0,1,1
1971,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3610,3,18,0,5,9,Human,1,9,1,0,AI<H<D,10,6,4,0,1,1,0,1,1,0.4,0.8,0,0,0,1
1972,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3611,3,19,0,8,12,Human,1,12,1,0,AI<D<H,3,5,4,0,2,2,1,0,0,0.4,0.5,0,0,0,0
1973,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3612,3,20,0,14,7,AI,0,14,0,1,H<D<AI,8,9,-7,1,3,4,0,0,1,0.7,0.5,0,0,0,0
1974,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3613,3,21,0,12,21,Human,1,21,1,1,D<AI<H,1,10,9,0,2,11,0,0,0,0.9,0.75,0,0,0,0
1975,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3614,3,22,0,11,8,AI,0,11,0,0,H<D<AI,8,12,-3,0,1,1,0,1,0,0.3,0.272727273,0,0,0,0
1976,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3615,3,23,0,24,17,AI,0,24,0,1,D<H<AI,2,14,-7,1,7,14,0,0,1,0.7,0.291666667,0,0,0,0
1977,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3616,3,24,0,16,3,AI,0,16,0,1,H<D<AI,8,5,-13,1,6,6,0,1,0,1.3,0.8125,0,0,0,0
1978,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3617,4,25,0,10,14,AI,0,10,1,0,D=AI<H,4,13,4,1,0,0,0,1,0,0.4,0.4,0,0,1,1
1979,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3618,4,26,0,10,3,AI,0,10,0,1,H<D=AI,6,9,-7,0,0,0,0,1,0,0.7,0.7,0,0,0,1
1980,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3619,4,27,0,1,9,Human,1,9,1,1,AI<H<D,10,10,8,1,1,1,0,1,1,0.8,8,0,0,0,0
1981,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3620,4,28,0,14,13,Human,1,13,0,0,D<H<AI,2,20,-1,0,3,3,0,1,1,0.1,0.071428571,0,0,0,0
1982,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3621,4,29,0,12,9,AI,0,12,0,0,H<D<AI,8,10,-3,1,1,2,0,0,1,0.3,0.25,0,0,0,0
1983,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3622,4,30,0,14,16,AI,0,14,1,0,D<AI<H,1,10,2,0,4,4,0,1,0,0.2,0.142857143,0,0,0,0
1984,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3623,4,31,0,6,7,Human,1,7,1,0,AI<H<D,10,18,1,1,3,3,0,1,1,0.1,0.166666667,0,0,0,0
1985,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3624,4,32,0,26,20,Human,1,20,0,1,D<H<AI,2,10,-6,1,10,10,0,1,1,0.6,0.230769231,0,0,0,0
1986,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3625,5,33,0,10,12,AI,0,10,1,0,D=AI<H,4,19,2,1,0,0,0,1,0,0.2,0.2,0,0,1,1
1987,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3626,5,34,0,17,15,AI,0,17,0,0,D<H<AI,2,19,-2,0,5,7,0,0,1,0.2,0.117647059,0,0,0,1
1988,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3627,5,35,0,6,2,Human,1,2,0,0,H<AI<D,7,10,-4,0,4,8,0,0,0,0.4,0.666666667,0,0,0,0
1989,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3628,5,36,0,8,15,Human,1,15,1,1,AI<D<H,3,7,7,0,2,5,0,0,0,0.7,0.875,0,0,0,0
1990,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3629,5,37,0,12,23,AI,0,12,1,1,D<AI<H,1,13,11,0,2,2,0,1,0,1.1,0.916666667,0,0,0,0
1991,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3630,5,38,0,19,11,AI,0,19,0,1,D<H<AI,2,9,-8,1,1,9,0,0,1,0.8,0.421052632,0,0,0,0
1992,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3631,5,39,0,8,11,Human,1,11,1,0,AI<D<H,3,7,3,0,1,1,0,1,1,0.3,0.375,0,0,0,0
1993,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3592,0,h,1,10,9,Human,1,9,0,0,H<D=AI,6,15,-1,0,0,1,0,0,0,0.1,0.1,0,0,0,0
1994,65,qej9z2ar,1.36,2,2,2,2,2,2,2,-2,2,2,I read the instructions,30,Female,Bachelor,"Working (part-time, full-time, self-employed)",2,2,Not at all,52.05,57.31666667,0.908112823,26,22,3593,1,1,0,8,4,Human,1,4,0,0,H<AI<D,7,5,-4,1,2,6,0,0,0,0.4,0.5,1,0,1,1
